Time (s),Filtered Signal
0.0,0.006217040810422927
0.033370165745856356,-0.0005782541903162251
0.06674033149171271,0.013911849743900341
0.10011049723756907,0.057990852063195195
0.13348066298342542,0.1210049372173442
0.16685082872928178,0.17748752568776976
0.20022099447513814,0.19929619641751814
0.2335911602209945,0.1694575037025571
0.26696132596685085,0.09077664992371748
0.30033149171270723,-0.014779126119975155
0.33370165745856356,-0.11515389295033221
0.3670718232044199,-0.1810108577482919
0.4004419889502763,-0.19632183730979577
0.43381215469613266,-0.16253571217763965
0.467182320441989,-0.09555965723492396
0.5005524861878453,-0.01799370130563215
0.5339226519337017,0.049417504385148206
0.5672928176795581,0.09367969489032883
0.6006629834254145,0.11126090851352442
0.6340331491712707,0.10619707010895112
0.6674033149171271,0.08646003478190097
0.7007734806629835,0.060542469047555204
0.7341436464088398,0.03538832453868289
0.7675138121546962,0.015738541775514956
0.8008839779005525,0.004280093305284267
0.8342541436464089,0.0019144293453578242
0.8676243093922653,0.00782731151271679
0.9009944751381216,0.019476823966568822
0.934364640883978,0.03281215225335464
0.9677348066298344,0.0429103262379919
1.0011049723756906,0.04492582485161075
1.0344751381215471,0.03504617881660408
1.0678453038674034,0.01119567946820513
1.1012154696132597,-0.026537565913008848
1.1345856353591162,-0.07559922325616664
1.1679558011049724,-0.13072419444524777
1.201325966850829,-0.18400075370569632
1.2346961325966852,-0.22575919834454872
1.2680662983425415,-0.24667219600751275
1.301436464088398,-0.24082125187033226
1.3348066298342542,-0.2086315010339289
1.3681767955801105,-0.15807787692177888
1.401546961325967,-0.10292550143113534
1.4349171270718233,-0.05803142212973961
1.4682872928176796,-0.033336481824357805
1.501657458563536,-0.029190306996465888
1.5350276243093923,-0.035360458571457275
1.5683977900552488,-0.03448651422750808
1.601767955801105,-0.008668504031689185
1.6351381215469614,0.053526749354165626
1.6685082872928179,0.15236455767448576
1.7018784530386741,0.2760203271568767
1.7352486187845306,0.40326172516276837
1.768618784530387,0.5084377150364096
1.8019889502762432,0.5672594025262684
1.8353591160220997,0.5622413860780863
1.868729281767956,0.4870533040684382
1.9020994475138122,0.3490509780124198
1.9354696132596687,0.1690860286978808
1.968839779005525,-0.022142076008461162
2.0022099447513813,-0.19103920758384169
2.0355801104972375,-0.30979720807351957
2.0689502762430942,-0.36403039674761245
2.1023204419889505,-0.356492136115991
2.135690607734807,-0.30528257111776524
2.169060773480663,-0.23710789045778943
2.2024309392265193,-0.1781197171808104
2.235801104972376,-0.14572570049162242
2.2691712707182323,-0.1441962460634736
2.3025414364640886,-0.16525637524694456
2.335911602209945,-0.1929196573496112
2.369281767955801,-0.2103817860939208
2.402651933701658,-0.206319753412643
2.436022099447514,-0.17846424563507743
2.4693922651933704,-0.13348190074853875
2.5027624309392267,-0.08352415251730906
2.536132596685083,-0.04085652157573088
2.5695027624309392,-0.012555787212106255
2.602872928176796,0.0027251428154347465
2.636243093922652,0.014509372662864025
2.6696132596685085,0.03650980860063614
2.7029834254143648,0.0801547914617196
2.736353591160221,0.14819014875700418
2.7697237569060777,0.2313524764231077
2.803093922651934,0.3101867519321626
2.8364640883977903,0.3619435917267393
2.8698342541436466,0.36998340240262195
2.903204419889503,0.33148856518903663
2.936574585635359,0.25956900312083436
2.969944751381216,0.178196763174605
3.003314917127072,0.11184073779864766
3.0366850828729284,0.07445223442480928
3.0700552486187846,0.06299667443681178
3.103425414364641,0.058611772569745944
3.1367955801104976,0.03482388007272809
3.170165745856354,-0.030882508076304712
3.20353591160221,-0.14686692646776772
3.2369060773480665,-0.30203948214994886
3.2702762430939227,-0.4668531172719512
3.3036464088397794,-0.600194253544966
3.3370165745856357,-0.6606955199564402
3.370386740331492,-0.6199577090474025
3.4037569060773483,-0.47383166538320365
3.4371270718232045,-0.24710791954806993
3.4704972375690613,0.011809313087298889
3.5038674033149175,0.2458543755807221
3.537237569060774,0.4086104250608318
3.57060773480663,0.47971809558982675
3.6039779005524863,0.4693259817224173
3.6373480662983426,0.4097223490647975
3.6707182320441993,0.33866773845798964
3.7040883977900556,0.2828696453423784
3.737458563535912,0.24935368924799942
3.770828729281768,0.22780258203826592
3.8041988950276244,0.20109137807138577
3.837569060773481,0.15746729422402297
3.8709392265193374,0.09784145523274455
3.9043093922651937,0.03496445995425288
3.93767955801105,-0.014281126121260016
3.9710497237569062,-0.03895646710152176
4.0044198895027625,-0.041233330328386865
4.037790055248619,-0.03708464069731386
4.071160220994475,-0.05004225706317121
4.104530386740332,-0.10066030483808007
4.1379005524861885,-0.19620681370312615
4.171270718232044,-0.32512811907681627
4.204640883977901,-0.4589967976550416
4.238011049723757,-0.5616250356005337
4.271381215469614,-0.6019638077091994
4.30475138121547,-0.5656147035634679
4.338121546961326,-0.46015222315351273
4.371491712707183,-0.31198764732748546
4.404861878453039,-0.15616044959911723
4.438232044198895,-0.023530829566088002
4.471602209944752,0.06915721891855842
4.504972375690608,0.12248598274190658
4.538342541436465,0.15035686926287833
4.5717127071823205,0.17158889223271362
4.605082872928177,0.201489461768769
4.638453038674034,0.24692140773253166
4.67182320441989,0.3059490142827271
4.7051933701657465,0.37070415446352073
4.738563535911602,0.43102434424575764
4.771933701657459,0.47699966250046794
4.805303867403316,0.5000739483572381
4.8386740331491715,0.493585128607697
4.872044198895028,0.4537854418944696
4.905414364640884,0.38149650036735683
4.938784530386741,0.2834125481846346
4.972154696132597,0.1716214238351976
5.005524861878453,0.06063098902535866
5.03889502762431,-0.037283927278750274
5.072265193370166,-0.11623501772620502
5.105635359116023,-0.17798214439412416
5.1390055248618784,-0.2292024427073283
5.172375690607735,-0.2758820631860957
5.205745856353592,-0.31782869677948156
5.239116022099448,-0.3466377705628283
5.272486187845304,-0.34883772070378866
5.30585635359116,-0.3131508094012781
5.339226519337017,-0.2383659906436698
5.372596685082874,-0.13762918444733155
5.4059668508287295,-0.03644546684264776
5.439337016574586,0.03540870765375488
5.472707182320442,0.05501112972444921
5.506077348066299,0.01591672143012819
5.5394475138121555,-0.06784047559234437
5.572817679558011,-0.165453082674829
5.606187845303868,-0.24000599587707133
5.639558011049724,-0.2626320757366706
5.672928176795581,-0.22491535855631048
5.706298342541437,-0.14417901532324418
5.739668508287293,-0.058257147248109604
5.77303867403315,-0.010214597291474456
5.806408839779006,-0.02813285334896274
5.839779005524862,-0.1085459117688918
5.873149171270718,-0.2122739985181016
5.906519337016575,-0.277202559957431
5.939889502762432,-0.24499205805585222
5.9732596685082875,-0.09095429814062236
6.006629834254144,0.15744369210132997
6.04,0.42478495771519365
6.073370165745857,0.6160286290662849
6.1067403314917135,0.6579218822002455
6.140110497237569,0.5340512158710978
6.173480662983426,0.29513488445034153
6.206850828729282,0.037423832595799914
6.240220994475139,-0.14160344594173951
6.273591160220995,-0.1884769868549918
6.306961325966851,-0.11673523725508772
6.340331491712708,0.004199567300414282
6.373701657458564,0.08808238185487441
6.40707182320442,0.07784089871989422
6.440441988950277,-0.02570278623605677
6.473812154696133,-0.1665462790261622
6.50718232044199,-0.2644951382280623
6.5405524861878455,-0.2565799860633562
6.573922651933702,-0.12693867045143326
6.607292817679559,0.08888363011841192
6.640662983425415,0.32465082972261394
6.674033149171271,0.5158098529932327
6.707403314917127,0.6258196997477701
6.740773480662984,0.6541736853825212
6.774143646408841,0.6250276108084882
6.8075138121546965,0.5656622529190423
6.840883977900553,0.4881560531019347
6.874254143646409,0.38421776077306063
6.907624309392266,0.2348220143460189
6.9409944751381225,0.027953894103393245
6.974364640883978,-0.2263127477168901
