Time (s),Raw Signal
0.0,0.058487937
0.03337004405286344,0.19767222
0.06674008810572687,0.19879289
0.10011013215859031,0.00994925
0.13348017621145375,0.011771818
0.16685022026431717,-0.12187687
0.20022026431718062,-0.071696736
0.23359030837004408,-0.15887322
0.2669603524229075,-0.16844328
0.3003303964757709,-0.040770337
0.33370044052863435,-0.18041308
0.3670704845814978,-0.1691284
0.40044052863436125,0.09611849
0.43381057268722467,-0.15993227
0.46718061674008815,-0.00027319204
0.5005506607929515,0.09446093
0.533920704845815,-0.0021647245
0.5672907488986785,0.053257596
0.6006607929515418,0.16709985
0.6340308370044053,-0.07841121
0.6674008810572687,0.11565604
0.7007709251101322,-0.05746883
0.7341409691629956,0.054318376
0.767511013215859,0.05882144
0.8008810572687225,-0.094071634
0.834251101321586,0.13365111
0.8676211453744493,-0.119192265
0.9009911894273128,0.061171647
0.9343612334801763,0.006252544
0.9677312775330397,-0.050476614
1.001101321585903,0.120636545
1.0344713656387665,-0.08547526
1.06784140969163,0.006585628
1.1012114537444935,-0.08551933
1.134581497797357,-0.13233252
1.1679515418502202,-0.16789483
1.2013215859030837,0.23073395
1.2346916299559472,-0.15469407
1.2680616740088106,-0.091983914
1.3014317180616741,-0.07017233
1.3348017621145374,-0.078717194
1.3681718061674009,0.016901936
1.4015418502202643,-0.0804423
1.4349118942731278,-0.1645285
1.4682819383259913,-0.13267407
1.5016519823788548,-0.058510616
1.535022026431718,-0.052283894
1.5683920704845815,-0.093687125
1.601762114537445,0.10219275
1.6351321585903085,0.14449242
1.668502202643172,0.14001547
1.7018722466960352,-0.0496714
1.7352422907488987,0.0351065
1.7686123348017622,-0.013067888
1.8019823788546256,-0.016266646
1.8353524229074891,-0.011403152
1.8687224669603526,-0.05743889
1.9020925110132159,0.078341156
1.9354625550660793,0.03594391
1.9688325991189428,0.039957672
2.002202643171806,0.044833127
2.0355726872246698,-0.028172608
2.068942731277533,0.045069892
2.1023127753303967,0.088687055
2.13568281938326,0.15717228
2.1690528634361232,0.093837894
2.202422907488987,-0.025825355
2.23579295154185,0.16871047
2.269162995594714,0.16190086
2.302533039647577,0.107082054
2.3359030837004404,0.054084927
2.369273127753304,-0.024153465
2.4026431718061674,-0.022385055
2.436013215859031,0.022071296
2.4693832599118943,0.011241129
2.5027533039647576,0.14365262
2.5361233480176213,-0.015302476
2.5694933920704845,0.0077457195
2.6028634361233483,0.015542671
2.6362334801762115,0.04599082
2.6696035242290748,0.20112568
2.7029735682819385,0.14512591
2.7363436123348017,-0.01024862
2.7697136563876654,0.07627048
2.8030837004405287,0.23806874
2.8364537444933924,-0.0009387249
2.8698237885462556,0.039022
2.903193832599119,0.040197488
2.9365638766519826,-0.013983947
2.969933920704846,0.029854652
3.0033039647577096,0.12309839
3.036674008810573,0.074239604
3.070044052863436,0.027450629
3.1034140969162998,-0.05124872
3.136784140969163,-0.10056777
3.1701541850220267,-0.14071058
3.20352422907489,-0.012634828
3.2368942731277532,-0.017959243
3.270264317180617,0.058176458
3.30363436123348,-0.07519281
3.337004405286344,0.055622727
3.370374449339207,-0.035701837
3.4037444933920704,-0.009866332
3.437114537444934,-0.047395606
3.4704845814977974,0.03175363
3.503854625550661,-0.049175408
3.5372246696035243,0.08781155
3.5705947136563876,0.048966188
3.6039647577092513,0.048390806
3.6373348017621145,0.0021094976
3.6707048458149782,0.0048977276
3.7040748898678415,0.14629354
3.737444933920705,0.08022113
3.7708149779735685,0.14394648
3.8041850220264317,0.14437185
3.8375550660792954,0.12569688
3.8709251101321587,-0.023209892
3.9042951541850224,-0.022628115
3.9376651982378856,-0.02480029
3.971035242290749,0.06823046
4.004405286343612,0.14862607
4.037775330396476,-0.03219258
4.0711453744493395,-0.07173382
4.104515418502203,0.053944986
4.137885462555066,0.012626441
4.171255506607929,-0.10793934
4.2046255506607935,-0.11144782
4.237995594713657,-0.04573523
4.27136563876652,-0.06213967
4.304735682819383,0.09062763
4.3381057268722465,-0.039085496
4.371475770925111,0.1003345
4.404845814977974,0.18459557
4.438215859030837,-0.09049
4.4715859030837,-0.100152306
4.504955947136564,-0.0621524
4.538325991189428,-0.10238547
4.571696035242291,-0.024863103
4.605066079295154,-0.0055958736
4.638436123348018,0.04661411
4.671806167400881,-0.07719692
4.705176211453745,0.053481475
4.738546255506608,-0.00052214944
4.7719162995594715,0.068366624
4.805286343612335,0.013408536
4.838656387665198,-0.0978598
4.872026431718062,-0.05289801
4.905396475770925,-0.08219079
4.938766519823789,-0.08244689
4.972136563876652,-0.068614095
5.005506607929515,-0.09351671
5.038876651982379,-0.15499532
5.072246696035243,-0.11442843
5.105616740088106,-0.092853434
5.138986784140969,0.031777028
5.172356828193832,-0.072873525
5.2057268722466965,-0.05909187
5.23909691629956,-0.09272204
5.272466960352423,-0.058334537
5.305837004405286,-0.027352355
5.3392070484581495,-0.08103716
5.372577092511014,-0.0041130204
5.405947136563877,-0.03973316
5.43931718061674,0.0146582555
5.4726872246696034,-0.0015067388
5.506057268722468,-0.14296667
5.539427312775331,-0.12433034
5.572797356828194,-0.09079968
5.606167400881057,0.019109417
5.639537444933921,-0.062078916
5.672907488986785,-0.10831638
5.706277533039648,0.06690871
5.739647577092511,-0.13612641
5.7730176211453745,-0.0851303
5.806387665198238,0.029509192
5.839757709251102,-0.093168
5.873127753303965,-0.02119944
5.9064977973568284,0.12215391
5.939867841409692,-0.08434777
5.973237885462555,-0.15193306
6.006607929515419,0.025817944
6.039977973568282,-0.014743615
6.073348017621146,-0.06365437
6.106718061674009,0.14624499
6.140088105726872,0.017981717
6.173458149779736,0.1843113
6.2068281938325995,0.05625454
6.240198237885463,-0.09060423
6.273568281938326,-0.06004542
6.306938325991189,-0.08552421
6.3403083700440535,0.038089354
6.373678414096917,0.05730837
6.40704845814978,0.03920786
6.440418502202643,0.006690113
6.4737885462555065,-0.16721766
6.507158590308371,0.09682095
6.540528634361234,0.05448426
6.573898678414097,0.016451621
6.60726872246696,0.020451928
6.640638766519824,-0.028672364
6.674008810572688,-0.002574841
6.707378854625551,-0.034187056
6.740748898678414,-0.00352416
6.774118942731278,-0.09996293
6.807488986784141,-0.04383647
6.840859030837005,0.042146206
6.874229074889868,-0.028584398
6.9075991189427315,0.009067636
6.940969162995595,0.04313868
6.974339207048458,-0.061406657
7.007709251101322,0.05102665
7.041079295154185,0.0077454564
7.074449339207049,-0.0026442567
7.107819383259912,-0.047210425
7.141189427312775,-0.034431104
7.174559471365639,0.09420731
7.207929515418503,-0.04455498
7.241299559471366,0.009420012
7.274669603524229,-0.028146718
7.308039647577092,-0.14580554
7.3414096916299565,-0.045543317
7.37477973568282,-0.015320518
7.408149779735683,-0.04071357
7.441519823788546,-0.025886457
7.47488986784141,-0.03653714
7.508259911894274,-0.05506219
7.541629955947137,0.033465955
7.575,-0.0187427
7.608370044052863,0.052621603
7.641740088105728,0.113110036
7.675110132158591,-0.012283607
7.708480176211454,0.07037166
7.741850220264317,0.039171297
7.775220264317181,0.1692811
7.808590308370045,0.18537314
7.841960352422908,-0.0054443576
7.875330396475771,0.08619543
7.9087004405286345,0.07154029
7.942070484581498,0.14123721
