Frequency (Hz),Amplitude
0.0,0.27168592381715084
0.019867549668874173,0.3009600261968658
0.039735099337748346,0.37523566686891346
0.059602649006622516,0.4735920682416185
0.07947019867549669,0.5837037493981678
0.09933774834437085,0.6997169269099306
0.11920529801324503,0.8187688405652355
0.13907284768211922,0.9393252134559537
0.15894039735099338,1.0604785948063873
0.17880794701986755,1.1816405167370807
0.1986754966887417,1.3023966774973739
0.2185430463576159,1.4224339312982832
0.23841059602649006,1.5415011457788859
0.2582781456953642,1.659387078683679
0.27814569536423844,1.775907299763016
0.2980132450331126,1.8908961604108183
0.31788079470198677,2.0042017023816117
0.33774834437086093,2.1156823423387787
0.3576158940397351,2.2252046647160437
0.3774834437086093,2.3326419262578617
0.3973509933774834,2.4378730291500035
0.4172185430463576,2.540781809579392
0.4370860927152318,2.641256542795289
0.45695364238410596,2.739189599324675
0.4768211920529801,2.83447720828876
0.49668874172185434,2.9270192975655447
0.5165562913907285,3.0167193896627476
0.5364238410596026,3.1034845383019958
0.5562913907284769,3.1872252949140134
0.5761589403973509,3.267855697161663
0.5960264900662252,3.345293273663621
0.6158940397350993,3.4194590605594333
0.6357615894039735,3.4902776266180693
0.6556291390728477,3.55767710436843
0.6754966887417219,3.621589225304327
0.695364238410596,3.68194935764536
0.7152317880794702,3.738696545459049
0.7350993377483444,3.7917735481961126
0.7549668874172186,3.8411268798808957
0.7748344370860927,3.886706847345931
0.7947019867549668,3.928467587015692
0.8145695364238411,3.9663670998354763
0.8344370860927152,4.00036728401488
0.8543046357615894,4.030433965313734
0.8741721854304636,4.056536924647301
0.8940397350993378,4.078649922826266
0.9139072847682119,4.096750722281313
0.9337748344370861,4.110821105649495
0.9536423841059603,4.120846891124536
0.9735099337748344,4.126817944494224
0.9933774834437087,4.128728187807359
1.0132450331125828,4.12657560463034
1.033112582781457,4.120362241869704
1.0529801324503312,4.11009420815291
1.0728476821192052,4.095781668775437
1.0927152317880795,4.0774388372376515
1.1125827814569538,4.05508396341202
1.1324503311258278,4.028739318398276
1.1523178807947019,3.998431176143844
1.1721854304635762,3.964189791928129
1.1920529801324504,3.9260493778340653
1.2119205298013245,3.884048075358323
1.2317880794701985,3.8382279253459046
1.2516556291390728,3.7886348354743924
1.271523178807947,3.735318545562041
1.2913907284768211,3.6783325910339197
1.3112582781456954,3.6177342649538446
1.3311258278145695,3.553584579122894
1.3509933774834437,3.4859482248626232
1.370860927152318,3.414893534250456
1.390728476821192,3.3404924427683604
1.410596026490066,3.2628204545761204
1.4304635761589404,3.1819566119510507
1.4503311258278146,3.0979834708724447
1.4701986754966887,3.0109870853150547
1.4900662251655628,2.921057003608104
1.5099337748344372,2.8282862813011587
1.5298013245033113,2.7327715164797746
1.5496688741721854,2.6346129155792863
1.5695364238410596,2.533914400736134
1.5894039735099337,2.4307837740272618
1.609271523178808,2.325332960256928
1.6291390728476822,2.217678359341009
1.6490066225165563,2.107941353570881
1.6688741721854303,1.99624903704367
1.6887417218543048,1.8827352693174932
1.7086092715231789,1.7675422116352089
1.728476821192053,1.6508225976241797
1.7483443708609272,1.532743150586224
1.7682119205298013,1.4134898430244898
1.7880794701986755,1.2932762148017165
1.8079470198675496,1.1723569635147202
1.8278145695364238,1.051051022283743
1.847682119205298,0.929782576672382
1.8675496688741722,0.8091579846148331
1.8874172185430464,0.6901193202636872
1.9072847682119205,0.5742731303477213
1.9271523178807946,0.46464508574033836
1.9470198675496688,0.36747225765073616
1.9668874172185429,0.2958656442097727
1.9867549668874174,0.27127401833329484
2.0066225165562916,0.30537738541053316
2.0264900662251657,0.3827023718027182
2.0463576158940397,0.4827025151117718
2.066225165562914,0.593751061138237
2.086092715231788,0.7103588234116948
2.1059602649006623,0.8298276310734767
2.1258278145695364,0.9507002614374808
2.1456953642384105,1.0721079638006943
2.165562913907285,1.1934830919587178
2.185430463576159,1.314423233407582
2.205298013245033,1.4346223743593782
2.2251655629139075,1.5538338352228516
2.2450331125827816,1.6718492431197
2.2649006622516556,1.7884860618070333
2.2847682119205297,1.9035799139981837
2.3046357615894038,2.0169797027691794
2.324503311258278,2.128544428842029
2.3443708609271523,2.2381410688378978
2.364238410596027,2.345643136264002
2.384105960264901,2.4509296928814095
2.403973509933775,2.553884663750289
2.423841059602649,2.654396361015715
2.443708609271523,2.752357153615004
2.463576158940397,2.8476632404906264
2.4834437086092715,2.940214498135769
2.5033112582781456,3.029914382065209
2.52317880794702,3.1166698677112765
2.543046357615894,3.2003914202911874
2.562913907284768,3.280992986007507
2.5827814569536423,3.358391998929042
2.6026490066225163,3.4325093993196205
2.622516556291391,3.5032696602090763
2.642384105960265,3.570600819753551
2.662251655629139,3.6344345174883324
2.6821192052980134,3.6947060329932917
2.7019867549668874,3.751354325805087
2.7218543046357615,3.8043220756505445
2.741721854304636,3.8535557222600243
2.76158940397351,3.899005504163232
2.781456953642384,3.9406254959825455
2.801324503311258,3.9783736438280495
2.821192052980132,4.0122117984695596
2.8410596026490067,4.0421057460191
2.8609271523178808,4.068025235903654
2.8807947019867552,4.089944005947415
2.9006622516556293,4.107839804415183
2.9205298013245033,4.121694408896297
2.9403973509933774,4.1314936419323
2.9602649006622515,4.137227383312864
2.9801324503311255,4.138889578983006
3.0,4.136478246522311
3.0198675496688745,4.12999547717284
3.0397350993377485,4.119447434408387
3.0596026490066226,4.104844349052923
3.0794701986754967,4.08620051097215
3.0993377483443707,4.063534257378173
3.119205298013245,4.036867957805275
3.1390728476821192,4.006227995833459
3.1589403973509933,3.971644747658522
3.1788079470198674,3.933152557631414
3.198675496688742,3.8907897109185554
3.218543046357616,3.844598403468141
3.23841059602649,3.794624709507899
3.2582781456953644,3.740918546848247
3.2781456953642385,3.683533640325341
3.2980132450331126,3.6225274837919272
3.3178807947019866,3.5579613011577513
3.3377483443708607,3.4899000070987616
3.3576158940397347,3.418412168205005
3.3774834437086096,3.343569965531157
3.3973509933774837,3.265449159766732
3.4172185430463577,3.1841290605749606
3.437086092715232,3.0996925020905457
3.456953642384106,3.0122258271577
3.47682119205298,2.9218188836907757
3.4966887417218544,2.828565037637582
3.5165562913907285,2.7325612085466164
3.5364238410596025,2.633907935875246
3.556291390728477,2.532709487214141
3.576158940397351,2.42907402398867
3.596026490066225,2.3231138466268124
3.615894039735099,2.214945750768632
3.6357615894039736,2.104691540648405
3.6556291390728477,1.9924787683354976
3.6754966887417218,1.878441803246057
3.695364238410596,1.7627233943227159
3.7152317880794703,1.645476983959877
3.7350993377483444,1.5268701988565125
3.754966887417219,1.4070902380875336
3.774834437086093,1.2863524230955965
3.794701986754967,1.1649142221581497
3.814569536423841,1.043099177766347
3.834437086092715,0.9213396752024928
3.854304635761589,0.8002577004701209
3.8741721854304636,0.6808273996729365
3.8940397350993377,0.5647266553793976
3.9139072847682117,0.45515321660700775
3.9337748344370858,0.35877892931365285
3.9536423841059607,0.289672027261546
3.9735099337748347,0.27002666836197425
3.993377483443709,0.30949887016304256
4.013245033112583,0.39045509455469085
4.033112582781457,0.4926434879590778
4.052980132450331,0.6051201701424959
4.072847682119205,0.722769560110163
4.0927152317880795,0.8430697186041718
4.112582781456953,0.9646492142783651
4.132450331125828,1.0866838446438667
4.152317880794702,1.2086306013414414
4.172185430463576,1.3301014494059946
4.19205298013245,1.4507991351796217
4.211920529801325,1.5704824960878836
4.231788079470199,1.6889467163277911
4.251655629139073,1.8060115849392977
4.271523178807947,1.9215142493797301
4.291390728476821,2.035304602121814
4.311258278145695,2.147242266509892
4.33112582781457,2.257194585374643
4.3509933774834435,2.365035256204828
4.370860927152318,2.470643393586747
4.390728476821192,2.573902880182498
4.410596026490066,2.674701916309473
