Time (s),Filtered Signal
0.0,-0.07092110641823594
0.03337004405286344,0.06420789378363681
0.06674008810572687,0.1658636703195222
0.10011013215859031,0.21010199403382554
0.13348017621145375,0.19047766578696923
0.16685022026431717,0.11968134448910474
0.20022026431718062,0.02566130858898422
0.23359030837004408,-0.05626233156972835
0.2669603524229075,-0.0930266646194134
0.3003303964757709,-0.0629325865329575
0.33370044052863435,0.03772577467703283
0.3670704845814978,0.19212818492220712
0.40044052863436125,0.3656221203328251
0.43381057268722467,0.5137783335165289
0.46718061674008815,0.594336562070215
0.5005506607929515,0.5798250759502134
0.533920704845815,0.4666835095403628
0.5672907488986785,0.2773676930258053
0.6006607929515418,0.05422698945532164
0.6340308370044053,-0.15298128135697273
0.6674008810572687,-0.3016494542564244
0.7007709251101322,-0.36798430860016235
0.7341409691629956,-0.3520924516335594
0.767511013215859,-0.27532488460085985
0.8008810572687225,-0.17137714509131444
0.834251101321586,-0.07449147305170432
0.8676211453744493,-0.008706467143509061
0.9009911894273128,0.018515454271577147
0.9343612334801763,0.01647387262286288
0.9677312775330397,0.005442185284844384
1.001101321585903,0.007147722777212508
1.0344713656387665,0.03517276231973986
1.06784140969163,0.08907777653370341
1.1012114537444935,0.15463917725900175
1.134581497797357,0.21003267952437593
1.1679515418502202,0.2351702141811032
1.2013215859030837,0.219978342685652
1.2346916299559472,0.16792445021476568
1.2680616740088106,0.09333467601611085
1.3014317180616741,0.0139546931768744
1.3348017621145374,-0.05755981620045123
1.3681718061674009,-0.11899404820445682
1.4015418502202643,-0.1779817249136318
1.4349118942731278,-0.2455558111855362
1.4682819383259913,-0.32698266281274113
1.5016519823788548,-0.414782605964528
1.535022026431718,-0.48825668870850086
1.5683920704845815,-0.5208840973479139
1.601762114537445,-0.49284610688227526
1.6351321585903085,-0.4027109134180309
1.668502202643172,-0.2718624370581656
1.7018722466960352,-0.1382198175958686
1.7352422907488987,-0.04101162863360316
1.7686123348017622,-0.003258239368419094
1.8019823788546256,-0.02046841333951302
1.8353524229074891,-0.061594141258913125
1.8687224669603526,-0.08252898962614269
1.9020925110132159,-0.046245058610382084
1.9354625550660793,0.05977843939083351
1.9688325991189428,0.21707359648989344
2.002202643171806,0.3837237978431836
2.0355726872246698,0.5123163985337796
2.068942731277533,0.5698153413322489
2.1023127753303967,0.5501999720371025
2.13568281938326,0.47453078335775206
2.1690528634361232,0.37933380437783776
2.202422907488987,0.2996096720858278
2.23579295154185,0.25473088170939784
2.269162995594714,0.24329802807220538
2.302533039647577,0.24813912218246809
2.3359030837004404,0.2477098815073181
2.369273127753304,0.22757713906099786
2.4026431718061674,0.18641898539182086
2.436013215859031,0.1343167575741024
2.4693832599118943,0.0851577294156415
2.5027533039647576,0.047703924616891984
2.5361233480176213,0.020136076992693465
2.5694933920704845,-0.009229327358527398
2.6028634361233483,-0.05560328031260403
2.6362334801762115,-0.12907100680776082
2.6696035242290748,-0.22793411367680477
2.7029735682819385,-0.3373221081815395
2.7363436123348017,-0.43390457349928624
2.7697136563876654,-0.49484362515234276
2.8030837004405287,-0.5072869672535585
2.8364537444933924,-0.47436448047599494
2.8698237885462556,-0.4148931988538071
2.903193832599119,-0.35638789934493825
2.9365638766519826,-0.3237148668232115
2.969933920704846,-0.32781612172214203
3.0033039647577096,-0.3594440547265239
3.036674008810573,-0.3912907443650599
3.070044052863436,-0.38856567911788514
3.1034140969162998,-0.32417326739831664
3.136784140969163,-0.1919639833106808
