Time (s),Raw Signal
0.0,-462.75705
0.03337008452774715,-465.06882
0.0667401690554943,-464.69315
0.10011025358324147,-465.08087
0.1334803381109886,-462.92996
0.16685042263873576,-464.40854
0.20022050716648293,-464.48132
0.23359059169423008,-463.41748
0.2669606762219772,-464.22943
0.30033076074972437,-463.22452
0.3337008452774715,-463.86447
0.36707092980521866,-464.04175
0.40044101433296586,-463.28928
0.433811098860713,-463.24597
0.46718118338846015,-462.89413
0.5005512679162073,-463.1089
0.5339213524439544,-462.15765
0.5672914369717016,-462.84323
0.6006615214994487,-463.75656
0.6340316060271959,-463.7625
0.667401690554943,-463.0433
0.7007717750826902,-464.11496
0.7341418596104373,-463.97617
0.7675119441381845,-464.37488
0.8008820286659317,-464.18753
0.8342521131936789,-463.3849
0.867622197721426,-462.42062
0.9009922822491732,-463.65582
0.9343623667769203,-462.34854
0.9677324513046675,-463.33286
1.0011025358324146,-463.55103
1.0344726203601617,-462.22714
1.0678427048879089,-463.66614
1.101212789415656,-462.99347
1.1345828739434032,-464.1691
1.1679529584711503,-463.8046
1.2013230429988975,-463.90305
1.2346931275266446,-463.885
1.2680632120543918,-463.95544
1.301433296582139,-464.47482
1.334803381109886,-464.06177
1.3681734656376332,-463.29538
1.4015435501653803,-463.43588
1.4349136346931275,-464.04626
1.4682837192208746,-462.99155
1.5016538037486218,-463.4129
1.535023888276369,-463.40714
1.568393972804116,-463.65616
1.6017640573318634,-463.5698
1.6351341418596106,-463.9937
1.6685042263873577,-463.91925
1.7018743109151049,-462.83762
1.735244395442852,-463.85962
1.7686144799705992,-463.60294
1.8019845644983463,-463.01895
1.8353546490260935,-462.3722
1.8687247335538406,-462.76624
1.9020948180815878,-462.69604
1.935464902609335,-463.41876
1.968834987137082,-463.42886
2.002205071664829,-463.80664
2.0355751561925763,-463.83774
2.0689452407203235,-463.93106
2.1023153252480706,-463.5066
2.1356854097758178,-463.60767
2.169055494303565,-463.02417
2.202425578831312,-463.3175
2.235795663359059,-462.26242
2.2691657478868064,-462.47598
2.3025358324145535,-462.92722
2.3359059169423007,-463.58307
2.369276001470048,-463.42728
2.402646085997795,-464.13245
2.436016170525542,-463.58215
2.4693862550532892,-463.07776
2.5027563395810364,-463.6862
2.5361264241087835,-464.57797
2.5694965086365307,-464.54056
2.602866593164278,-464.73056
2.636236677692025,-464.46494
2.669606762219772,-465.1454
2.7029768467475193,-465.2035
2.7363469312752664,-463.9016
2.7697170158030135,-463.5124
2.8030871003307607,-464.15308
2.836457184858508,-463.87222
2.869827269386255,-464.12234
2.903197353914002,-464.0049
2.9365674384417493,-463.63205
2.9699375229694964,-462.99353
3.0033076074972436,-463.11243
3.0366776920249907,-463.55298
3.070047776552738,-463.5804
3.103417861080485,-463.8588
3.136787945608232,-463.86996
3.1701580301359793,-463.77344
3.203528114663727,-464.23004
3.236898199191474,-463.4361
3.270268283719221,-463.44583
3.3036383682469683,-463.2618
3.3370084527747155,-464.66202
3.3703785373024626,-464.76236
3.4037486218302098,-464.84207
3.437118706357957,-464.13492
3.470488790885704,-464.52957
3.503858875413451,-464.46997
3.5372289599411983,-465.37283
3.5705990444689455,-463.9664
3.6039691289966926,-464.63235
3.63733921352444,-464.7159
3.670709298052187,-464.77045
3.704079382579934,-464.81946
3.7374494671076812,-465.1842
3.7708195516354284,-465.29135
3.8041896361631755,-465.4652
3.8375597206909227,-464.38583
3.87092980521867,-464.20844
3.904299889746417,-463.9755
3.937669974274164,-465.22806
3.9710400588019112,-464.42743
4.004410143329658,-464.44803
4.0377802278574055,-464.53345
4.071150312385153,-464.73068
4.1045203969129,-464.22552
4.137890481440647,-464.60782
4.171260565968394,-464.15933
4.204630650496141,-465.0993
4.238000735023888,-465.37842
4.2713708195516356,-464.7549
4.304740904079383,-464.5768
4.33811098860713,-464.06732
4.371481073134877,-464.26266
4.404851157662624,-464.03912
4.438221242190371,-464.36792
4.471591326718118,-463.23724
4.504961411245866,-463.7626
4.538331495773613,-464.21912
4.57170158030136,-464.38312
4.605071664829107,-465.49194
4.638441749356854,-465.5307
4.671811833884601,-465.1443
4.7051819184123485,-464.9772
4.738552002940096,-465.20514
4.771922087467843,-465.06955
4.80529217199559,-464.15833
4.838662256523337,-464.25446
4.872032341051084,-464.47256
4.905402425578831,-463.8884
4.9387725101065785,-464.3798
4.972142594634326,-464.69754
5.005512679162073,-464.09756
5.03888276368982,-464.15475
5.072252848217567,-463.61282
5.105622932745314,-463.5981
5.138993017273061,-463.8932
5.1723631018008085,-463.89124
5.205733186328556,-465.04572
5.239103270856303,-464.45578
5.27247335538405,-464.18948
5.305843439911797,-463.69608
5.339213524439544,-464.82364
5.372583608967291,-465.53873
5.4059536934950385,-464.28775
5.439323778022786,-463.65594
5.472693862550533,-463.40604
5.50606394707828,-464.3563
5.539434031606027,-463.99338
5.572804116133774,-465.0051
5.606174200661521,-464.53613
5.6395442851892685,-464.50296
5.672914369717016,-465.3472
5.706284454244763,-464.62485
5.73965453877251,-465.04837
5.773024623300257,-464.0896
5.806394707828004,-463.97617
5.839764792355751,-464.2821
5.873134876883499,-464.44772
5.906504961411246,-464.17896
5.939875045938993,-463.59753
5.97324513046674,-462.8654
6.006615214994487,-464.00104
6.039985299522234,-463.74927
6.073355384049981,-463.52438
6.106725468577729,-462.95734
6.140095553105476,-463.20993
6.173465637633223,-463.24033
6.20683572216097,-463.36642
6.240205806688717,-463.0994
6.273575891216464,-462.78696
6.3069459757442115,-463.05148
6.340316060271959,-462.76
6.373686144799706,-463.1036
6.407056229327454,-463.56842
6.440426313855201,-463.26205
6.473796398382948,-462.90897
6.507166482910695,-463.31287
6.540536567438442,-463.91022
6.5739066519661895,-464.18903
6.607276736493937,-464.08725
6.640646821021684,-464.18298
6.674016905549431,-464.0133
6.707386990077178,-464.34363
6.740757074604925,-464.55234
6.774127159132672,-464.6558
6.8074972436604195,-465.0373
6.840867328188167,-465.10104
6.874237412715914,-465.36206
6.907607497243661,-464.85764
6.940977581771408,-465.3486
6.974347666299155,-464.15573
7.007717750826902,-463.9885
7.0410878353546495,-462.74683
7.074457919882397,-462.28156
7.107828004410144,-461.99033
7.141198088937891,-463.57364
7.174568173465638,-463.43396
7.207938257993385,-463.61368
7.241308342521132,-463.0829
7.27467842704888,-463.55838
7.308048511576627,-463.68423
7.341418596104374,-463.89514
7.374788680632121,-464.04425
7.408158765159868,-463.94708
7.441528849687615,-463.15628
7.4748989342153624,-463.53827
7.50826901874311,-463.3445
7.541639103270857,-463.0473
7.575009187798604,-462.0878
7.608379272326351,-463.12555
7.641749356854098,-463.0537
7.675119441381845,-462.68204
7.7084895259095925,-463.89844
7.74185961043734,-462.859
7.775229694965087,-463.47336
7.808599779492834,-463.89917
7.841969864020581,-464.4039
7.875339948548328,-463.95016
7.908710033076075,-463.94037
7.9420801176038225,-464.50388
7.97545020213157,-464.28653
8.008820286659317,-463.72653
8.042190371187063,-463.53934
8.075560455714811,-463.39944
8.108930540242557,-463.1103
8.142300624770305,-462.8783
8.175670709298052,-462.91797
8.2090407938258,-463.8406
8.242410878353546,-462.7384
8.275780962881294,-462.73737
8.30915104740904,-463.21506
8.342521131936788,-463.20172
8.375891216464534,-463.4765
8.409261300992283,-463.5476
8.442631385520029,-463.67886
8.476001470047777,-463.85367
8.509371554575523,-464.60825
8.542741639103271,-464.1189
8.57611172363102,-463.58987
8.609481808158765,-463.52417
8.642851892686513,-463.94562
8.67622197721426,-463.8495
8.709592061742008,-464.73965
8.742962146269754,-464.64737
8.776332230797502,-464.7633
8.809702315325248,-465.31253
8.843072399852996,-465.0481
8.876442484380743,-464.60953
8.90981256890849,-465.07196
8.943182653436237,-464.84003
8.976552737963985,-465.08182
9.009922822491731,-464.87457
9.04329290701948,-464.43683
9.076662991547225,-464.496
9.110033076074973,-465.0087
9.14340316060272,-464.57214
9.176773245130468,-463.74866
9.210143329658214,-463.82657
9.243513414185962,-463.6092
9.276883498713708,-463.72513
9.310253583241456,-463.88174
9.343623667769203,-464.31924
9.37699375229695,-464.86566
9.410363836824697,-465.11172
9.443733921352445,-464.54828
9.477104005880191,-464.54974
9.51047409040794,-464.64664
9.543844174935685,-464.55063
9.577214259463434,-464.51352
9.61058434399118,-463.76987
9.643954428518928,-464.8192
9.677324513046674,-464.3328
9.710694597574422,-464.17578
9.744064682102168,-463.8551
9.777434766629916,-464.73584
9.810804851157663,-464.94617
9.84417493568541,-465.54645
9.877545020213157,-465.2508
9.910915104740905,-464.79022
9.944285189268651,-464.34384
9.9776552737964,-464.7847
10.011025358324146,-465.442
10.044395442851894,-465.46832
10.07776552737964,-466.1654
10.111135611907388,-465.85098
10.144505696435134,-465.67264
10.177875780962882,-465.18848
10.211245865490628,-464.9165
10.244615950018376,-465.04733
10.277986034546123,-464.97522
10.31135611907387,-464.11295
10.344726203601617,-463.94077
10.378096288129365,-463.92175
10.411466372657111,-464.19824
10.44483645718486,-463.6481
10.478206541712606,-463.85437
10.511576626240354,-464.23083
10.5449467107681,-463.43494
10.578316795295848,-464.71786
10.611686879823594,-463.95758
10.645056964351342,-464.29413
10.678427048879088,-464.35867
10.711797133406836,-464.8746
10.745167217934583,-465.45874
10.77853730246233,-464.57385
10.811907386990077,-464.6237
10.845277471517825,-464.17297
10.878647556045571,-464.59796
10.91201764057332,-464.5623
10.945387725101066,-464.9255
10.978757809628814,-465.00592
11.01212789415656,-463.8643
11.045497978684308,-463.29724
11.078868063212054,-464.57626
11.112238147739802,-465.0822
11.145608232267548,-464.30615
11.178978316795297,-465.12445
11.212348401323043,-464.5454
11.24571848585079,-462.68878
11.279088570378537,-463.8879
11.312458654906285,-462.853
11.345828739434031,-463.76395
11.37919882396178,-464.20392
11.412568908489526,-464.62872
11.445938993017274,-464.1478
11.47930907754502,-464.7773
11.512679162072768,-465.12125
11.546049246600514,-464.75443
11.579419331128262,-465.00534
11.612789415656009,-465.03476
11.646159500183757,-464.8288
11.679529584711503,-465.35394
11.71289966923925,-464.85727
11.746269753766997,-465.05753
11.779639838294745,-465.84445
11.813009922822491,-465.1832
11.84638000735024,-465.2981
11.879750091877986,-465.34494
11.913120176405734,-465.47787
11.94649026093348,-465.90332
11.979860345461228,-465.32306
12.013230429988974,-464.32242
12.046600514516722,-464.62033
12.079970599044469,-465.16147
12.113340683572217,-465.30066
12.146710768099963,-464.9863
12.180080852627711,-465.62875
12.213450937155457,-466.44702
12.246821021683205,-466.79147
12.280191106210951,-466.80112
12.3135611907387,-465.94254
12.346931275266446,-465.37076
12.380301359794194,-464.60797
12.41367144432194,-464.79715
12.447041528849688,-464.15356
12.480411613377434,-464.72607
12.513781697905182,-464.46823
12.547151782432929,-464.73694
12.580521866960677,-464.98376
12.613891951488423,-463.61435
12.647262036016171,-464.0794
12.680632120543917,-464.16873
12.714002205071665,-464.26685
12.747372289599411,-464.38293
12.78074237412716,-463.79773
12.814112458654908,-464.08817
12.847482543182654,-464.5747
12.880852627710402,-464.38336
12.914222712238148,-465.02002
12.947592796765896,-465.1324
12.980962881293642,-463.61633
13.01433296582139,-463.19824
13.047703050349137,-463.62378
13.081073134876885,-464.26697
13.114443219404631,-464.4086
13.147813303932379,-464.13983
13.181183388460125,-464.3844
13.214553472987873,-465.05057
13.24792355751562,-464.11407
13.281293642043368,-463.67105
13.314663726571114,-464.2356
13.348033811098862,-464.80804
13.381403895626608,-464.76416
13.414773980154356,-464.84735
13.448144064682102,-464.24786
13.48151414920985,-464.12518
13.514884233737597,-464.33313
13.548254318265345,-464.19894
13.581624402793091,-463.42657
13.614994487320839,-462.63226
13.648364571848585,-463.74603
13.681734656376333,-463.566
13.71510474090408,-464.30707
13.748474825431828,-464.2174
13.781844909959574,-464.16806
13.815214994487322,-465.283
13.848585079015068,-464.50873
13.881955163542816,-463.68106
13.915325248070562,-464.59686
13.94869533259831,-464.23114
13.982065417126057,-465.83725
14.015435501653805,-464.34967
14.048805586181551,-465.4056
14.082175670709299,-465.26163
14.115545755237045,-464.56964
14.148915839764793,-466.14478
14.18228592429254,-464.76694
14.215656008820288,-465.63025
14.249026093348034,-465.1809
14.282396177875782,-466.74173
14.315766262403528,-465.35892
14.349136346931276,-464.9937
14.382506431459023,-464.85895
14.41587651598677,-464.4923
14.449246600514517,-463.70895
14.482616685042265,-464.41653
14.515986769570011,-465.132
14.54935685409776,-464.61563
14.582726938625505,-464.051
14.616097023153253,-464.02237
14.649467107681,-464.2196
14.682837192208748,-464.64484
14.716207276736494,-464.4702
14.749577361264242,-464.6225
14.782947445791988,-464.32956
14.816317530319736,-464.49915
14.849687614847483,-464.36386
14.88305769937523,-463.95047
14.916427783902977,-465.74576
14.949797868430725,-464.6588
14.983167952958471,-464.89938
15.01653803748622,-465.2332
15.049908122013965,-465.01044
15.083278206541713,-465.49493
15.11664829106946,-466.01266
15.150018375597208,-465.25592
15.183388460124954,-466.40002
15.216758544652702,-466.09424
15.250128629180448,-465.7653
15.283498713708196,-465.5149
15.316868798235943,-465.69833
15.35023888276369,-465.31937
15.383608967291437,-464.19717
15.416979051819185,-464.85672
15.450349136346931,-465.00513
15.48371922087468,-464.35208
15.517089305402425,-464.44156
15.550459389930174,-463.9942
15.58382947445792,-464.78293
15.617199558985668,-464.2612
15.650569643513414,-463.9666
15.683939728041162,-463.29364
15.717309812568908,-463.40036
15.750679897096656,-463.08542
15.784049981624403,-463.37308
15.81742006615215,-463.1329
15.850790150679897,-463.28635
15.884160235207645,-463.33536
15.917530319735391,-463.60248
15.95090040426314,-463.00082
15.984270488790886,-462.39163
16.017640573318634,-463.37918
16.05101065784638,-463.84158
16.084380742374126,-463.65173
16.117750826901876,-463.70294
16.151120911429622,-463.09653
16.18449099595737,-463.54535
16.217861080485115,-463.45825
16.251231165012864,-463.8211
16.28460124954061,-463.86545
16.317971334068357,-463.09692
16.351341418596103,-463.69363
16.384711503123853,-464.44897
16.4180815876516,-464.70377
16.451451672179346,-464.5665
16.484821756707092,-464.91153
16.51819184123484,-464.93106
16.551561925762588,-464.5452
16.584932010290334,-464.43842
16.61830209481808,-464.4799
16.65167217934583,-462.60202
16.685042263873576,-463.09113
16.718412348401323,-463.42493
16.75178243292907,-464.0102
16.78515251745682,-463.8109
16.818522601984565,-463.3688
16.85189268651231,-463.0244
16.885262771040058,-462.53958
16.918632855567807,-461.53152
16.952002940095554,-462.95016
16.9853730246233,-463.50085
17.018743109151046,-463.3114
17.052113193678796,-463.48132
17.085483278206542,-463.86957
17.11885336273429,-463.36884
17.15222344726204,-463.3248
17.185593531789785,-463.69418
17.21896361631753,-464.08084
17.252333700845277,-464.37338
17.285703785373027,-463.84412
17.319073869900773,-463.46237
17.35244395442852,-463.5495
17.385814038956266,-463.1764
17.419184123484015,-463.4267
17.45255420801176,-464.44043
17.485924292539508,-464.31647
17.519294377067254,-463.8025
17.552664461595004,-463.65997
17.58603454612275,-463.9202
17.619404630650497,-464.51233
17.652774715178243,-463.87396
17.686144799705993,-463.76956
17.71951488423374,-463.20782
17.752884968761485,-462.8001
17.78625505328923,-463.2326
17.81962513781698,-463.2964
17.852995222344727,-463.23373
17.886365306872474,-463.1744
17.91973539140022,-462.75952
17.95310547592797,-463.08646
17.986475560455716,-462.76178
18.019845644983462,-463.51486
18.05321572951121,-463.38892
18.08658581403896,-463.53836
18.119955898566705,-463.86075
18.15332598309445,-463.67532
18.186696067622197,-463.35712
18.220066152149947,-462.73486
18.253436236677693,-462.77856
18.28680632120544,-463.30637
18.320176405733186,-464.5956
18.353546490260936,-464.21664
18.386916574788682,-463.14722
18.420286659316428,-463.61115
18.453656743844174,-463.95316
18.487026828371924,-464.8832
18.52039691289967,-464.4362
18.553766997427417,-463.95773
18.587137081955163,-463.63547
18.620507166482913,-464.01193
18.65387725101066,-463.72168
18.687247335538405,-464.0103
18.72061742006615,-463.49844
18.7539875045939,-464.14786
18.787357589121648,-464.1363
18.820727673649394,-464.2819
18.85409775817714,-464.2494
18.88746784270489,-463.9591
18.920837927232636,-463.07178
18.954208011760382,-462.7039
18.98757809628813,-463.28433
19.02094818081588,-462.89212
19.054318265343625,-463.7652
19.08768834987137,-464.41125
19.121058434399117,-463.45984
19.154428518926867,-463.4247
19.187798603454613,-463.8163
19.22116868798236,-462.68076
19.254538772510106,-464.0548
19.287908857037856,-463.99008
19.321278941565602,-463.87976
19.354649026093348,-464.4594
19.388019110621094,-464.46808
19.421389195148844,-463.9271
19.45475927967659,-464.73123
19.488129364204337,-463.92233
19.521499448732083,-464.2665
19.554869533259833,-464.68182
19.58823961778758,-464.18552
19.621609702315325,-464.33524
19.65497978684307,-464.00833
19.68834987137082,-464.2293
19.721719955898568,-464.1467
19.755090040426314,-464.6969
19.78846012495406,-464.7037
19.82183020948181,-464.58813
19.855200294009556,-465.14874
19.888570378537302,-465.19247
19.92194046306505,-464.48132
19.9553105475928,-464.39133
19.988680632120545,-463.3273
20.02205071664829,-462.81372
20.055420801176037,-464.40604
20.088790885703787,-465.37338
20.122160970231533,-464.50873
20.15553105475928,-464.76038
20.188901139287026,-464.61478
20.222271223814776,-464.44708
20.255641308342522,-463.87534
20.28901139287027,-464.19025
20.322381477398014,-463.88235
20.355751561925764,-463.1082
20.38912164645351,-462.69672
20.422491730981257,-463.19763
20.455861815509003,-463.51675
20.489231900036753,-464.09134
20.5226019845645,-464.47574
20.555972069092245,-463.92728
20.58934215361999,-463.3711
20.62271223814774,-464.2566
20.656082322675488,-465.11902
20.689452407203234,-465.00018
20.72282249173098,-464.61377
20.75619257625873,-464.5086
20.789562660786476,-464.77264
20.822932745314223,-465.2274
20.85630282984197,-464.65723
20.88967291436972,-464.8395
20.923042998897465,-464.99484
20.95641308342521,-465.54123
20.989783167952957,-465.36453
21.023153252480707,-464.67136
21.056523337008453,-464.96457
21.0898934215362,-465.6753
21.123263506063946,-464.75098
21.156633590591696,-465.0568
21.190003675119442,-464.0699
21.22337375964719,-464.89114
21.256743844174935,-464.16022
21.290113928702684,-463.67096
21.32348401323043,-463.72824
21.356854097758177,-464.19888
21.390224182285927,-464.18478
21.423594266813673,-464.11478
21.45696435134142,-463.85272
21.490334435869165,-463.59204
21.523704520396915,-463.5322
21.55707460492466,-464.55908
21.590444689452408,-464.46756
21.623814773980154,-463.6846
21.657184858507904,-463.85364
21.69055494303565,-464.32498
21.723925027563396,-464.61826
21.757295112091143,-464.05322
21.790665196618892,-464.5623
21.82403528114664,-464.44208
21.857405365674385,-464.5814
21.89077545020213,-463.9783
21.92414553472988,-463.74738
21.957515619257627,-464.13257
21.990885703785374,-464.47968
22.02425578831312,-463.4562
22.05762587284087,-463.34055
22.090995957368616,-463.91202
22.124366041896362,-464.17096
22.15773612642411,-463.9386
22.191106210951858,-464.1661
22.224476295479604,-464.21292
22.25784638000735,-464.2795
22.291216464535097,-464.0413
22.324586549062847,-464.26385
22.357956633590593,-463.26468
22.39132671811834,-463.18674
22.424696802646086,-463.33917
22.458066887173835,-463.49417
22.49143697170158,-462.9998
22.524807056229328,-463.3185
22.558177140757074,-462.54132
22.591547225284824,-462.22037
22.62491730981257,-462.80856
22.658287394340316,-463.2491
22.691657478868063,-463.29602
22.725027563395813,-464.0473
22.75839764792356,-463.51807
22.791767732451305,-463.765
22.82513781697905,-464.29318
22.8585079015068,-464.4813
22.891877986034547,-464.46143
22.925248070562294,-464.0078
22.95861815509004,-463.47922
22.99198823961779,-463.9682
23.025358324145536,-463.5212
23.058728408673282,-464.05603
23.09209849320103,-463.84677
23.12546857772878,-463.83505
23.158838662256525,-464.16208
23.19220874678427,-464.5512
23.225578831312017,-464.356
23.258948915839767,-463.5399
23.292319000367513,-462.93994
23.32568908489526,-462.87653
23.359059169423006,-463.1666
23.392429253950755,-463.9472
23.4257993384785,-463.28165
23.459169423006248,-463.55984
23.492539507533994,-462.84518
23.525909592061744,-463.1964
23.55927967658949,-463.2024
23.592649761117237,-462.96484
23.626019845644983,-462.39774
23.659389930172733,-462.65152
23.69276001470048,-463.36652
23.726130099228225,-463.8002
23.75950018375597,-463.57208
23.79287026828372,-464.5183
23.826240352811467,-464.43805
23.859610437339214,-464.65213
23.89298052186696,-464.58453
23.92635060639471,-465.01645
23.959720690922456,-465.17307
23.993090775450202,-464.43893
24.02646085997795,-464.706
24.0598309445057,-464.56412
24.093201029033445,-464.7608
24.12657111356119,-464.76755
24.159941198088937,-464.51065
24.193311282616687,-464.86166
24.226681367144433,-465.4529
24.26005145167218,-464.84763
24.293421536199926,-465.44128
24.326791620727676,-464.8783
24.360161705255422,-464.49664
24.393531789783168,-464.387
24.426901874310914,-463.4884
24.460271958838664,-464.5205
24.49364204336641,-463.41934
24.527012127894157,-463.52182
24.560382212421903,-463.99548
24.593752296949653,-463.98413
24.6271223814774,-463.47067
24.660492466005145,-462.6526
24.69386255053289,-462.97177
24.72723263506064,-462.43024
24.760602719588388,-462.81067
24.793972804116134,-462.9521
24.82734288864388,-463.59967
24.86071297317163,-463.55984
24.894083057699376,-463.54037
24.927453142227122,-463.84238
24.96082322675487,-462.93008
24.99419331128262,-463.71274
25.027563395810365,-464.02597
25.06093348033811,-463.8613
25.094303564865857,-464.2156
25.127673649393607,-464.9722
25.161043733921353,-464.5372
25.1944138184491,-465.11456
25.227783902976846,-464.86526
25.261153987504596,-465.99127
25.294524072032342,-466.11923
25.327894156560088,-465.21707
25.361264241087834,-464.95377
25.394634325615584,-465.4608
25.42800441014333,-464.5859
25.461374494671077,-464.4721
25.494744579198823,-465.33878
25.528114663726573,-464.77966
25.56148474825432,-465.17593
25.594854832782065,-465.14935
25.628224917309815,-464.69833
25.66159500183756,-464.7173
25.694965086365308,-464.58945
25.728335170893054,-464.85373
25.761705255420804,-464.2591
25.79507533994855,-464.33685
25.828445424476296,-465.68082
25.861815509004042,-465.9293
25.895185593531792,-465.78928
25.92855567805954,-464.93655
25.961925762587285,-465.53247
25.99529584711503,-466.00366
26.02866593164278,-467.1691
26.062036016170527,-466.54428
26.095406100698273,-467.03485
26.12877618522602,-466.18588
26.16214626975377,-466.58804
26.195516354281516,-466.55502
26.228886438809262,-466.7392
26.262256523337008,-467.22797
26.295626607864758,-466.92755
26.328996692392504,-466.2186
26.36236677692025,-466.88614
26.395736861447997,-466.25723
26.429106945975747,-466.68515
26.462477030503493,-465.94205
26.49584711503124,-465.44836
26.529217199558985,-465.18973
26.562587284086735,-464.76608
26.59595736861448,-466.23547
26.629327453142228,-465.88797
26.662697537669974,-465.59198
26.696067622197724,-466.22144
26.72943770672547,-465.80182
26.762807791253216,-465.407
26.796177875780963,-465.41064
26.829547960308712,-466.0664
26.86291804483646,-466.4571
26.896288129364205,-466.71072
26.92965821389195,-466.34457
26.9630282984197,-466.82162
26.996398382947447,-467.0046
27.029768467475193,-466.2628
27.06313855200294,-466.41632
27.09650863653069,-465.60907
27.129878721058436,-466.49423
27.163248805586182,-466.1516
27.19661889011393,-466.66412
27.229988974641678,-466.5822
27.263359059169424,-466.76678
27.29672914369717,-467.01312
27.330099228224917,-467.6162
27.363469312752667,-466.9535
27.396839397280413,-467.0723
27.43020948180816,-466.32803
27.463579566335905,-465.21512
27.496949650863655,-465.9548
27.5303197353914,-465.04645
27.563689819919148,-465.53055
27.597059904446894,-464.51382
27.630429988974644,-464.31842
27.66380007350239,-464.79764
27.697170158030136,-465.08533
27.730540242557883,-464.78577
27.763910327085632,-465.0665
27.79728041161338,-464.59213
27.830650496141125,-465.33212
27.86402058066887,-465.24054
27.89739066519662,-465.15497
27.930760749724367,-465.51178
27.964130834252114,-465.5286
27.99750091877986,-465.20142
28.03087100330761,-465.66724
28.064241087835356,-466.2756
28.097611172363102,-466.31442
28.13098125689085,-466.4753
28.164351341418598,-466.07068
28.197721425946344,-466.36276
28.23109151047409,-466.90842
28.264461595001837,-466.67188
28.297831679529587,-465.87125
28.331201764057333,-466.62445
28.36457184858508,-466.5179
28.397941933112826,-465.8962
28.431312017640575,-465.98615
28.46468210216832,-465.15234
28.498052186696068,-466.1536
28.531422271223814,-466.11023
28.564792355751564,-466.10605
28.59816244027931,-465.61685
28.631532524807056,-465.0125
28.664902609334803,-464.77353
28.698272693862553,-465.00714
28.7316427783903,-464.86255
28.765012862918045,-465.0538
28.79838294744579,-464.49088
28.83175303197354,-464.9863
28.865123116501287,-464.8223
28.898493201029034,-464.60907
28.93186328555678,-464.70532
28.96523337008453,-464.77695
28.998603454612276,-464.74164
29.031973539140022,-465.80084
29.06534362366777,-465.5774
29.09871370819552,-464.83887
29.132083792723265,-465.25293
29.16545387725101,-466.20465
29.198823961778757,-464.4389
29.232194046306507,-465.71426
29.265564130834253,-464.81256
