Time (s),Filtered Signal
0.0,-0.002175880433409545
0.03337000366703337,-0.6822826719181994
0.06674000733406674,-1.018509016234595
0.1001100110011001,-0.816893460757608
0.13348001466813347,-0.11576653681150842
0.16685001833516683,0.8354266927881814
0.2002200220022002,1.6879508761517437
0.2335900256692336,2.142472675013471
0.26696002933626695,2.0668439143708417
0.3003300330033003,1.5337263781635315
0.33370003667033366,0.7690963674827169
0.36707004033736707,0.043745881846879796
0.4004400440044004,-0.4381429163756716
0.4338100476714338,-0.6051005733712983
0.4671800513384672,-0.5183872814104598
0.5005500550055005,-0.31806559910022797
0.5339200586725339,-0.14891589340540837
0.5672900623395672,-0.10196628718318163
0.6006600660066006,-0.19258045737505503
0.634030069673634,-0.37495726210833197
0.6674000733406673,-0.5769079187381595
0.7007700770077008,-0.7342266449681756
0.7341400806747341,-0.8101972496613761
0.7675100843417675,-0.79707587685639
0.8008800880088008,-0.7059713544248873
0.8342500916758342,-0.5550888199087658
0.8676200953428675,-0.36350090285595776
0.9009900990099009,-0.1514810932572228
0.9343601026769344,0.05679175825379399
0.9677301063439677,0.23360877912919598
1.001100110011001,0.3536225275047118
1.0344701136780343,0.4028455495688216
1.0678401173450678,0.38520713739705725
1.1012101210121013,0.3219380845211093
1.1345801246791345,0.2432825588029047
1.167950128346168,0.17675682777196713
1.2013201320132012,0.1381784982104137
1.2346901356802347,0.12969921877877083
1.268060139347268,0.1445336644205045
1.3014301430143014,0.1740720540967224
1.3348001466813346,0.21220094870025263
1.368170150348368,0.25435892492454015
1.4015401540154016,0.293132119806163
1.4349101576824348,0.3150352287512767
1.4682801613494683,0.30253704325739883
1.5016501650165015,0.24173826155143754
1.535020168683535,0.13182654805418806
1.5683901723505682,-0.009612001551812925
1.6017601760176017,-0.149708300116127
1.6351301796846351,-0.2516882036474862
1.6685001833516684,-0.28971644180550565
1.7018701870187019,-0.26031727184711306
1.735240190685735,-0.18504747286751683
1.7686101943527686,-0.10322187941563872
1.8019801980198018,-0.05777034107806419
1.8353502016868353,-0.07969878441234492
1.8687202053538687,-0.17655568286392537
1.902090209020902,-0.3284713024038913
1.9354602126879354,-0.4928055069615902
1.9688302163549687,-0.6159607715109702
2.002200220022002,-0.6489063288447434
2.0355702236890356,-0.5617977038636393
2.0689402273560686,-0.35320615550305434
2.102310231023102,-0.051117047168885155
2.1356802346901356,0.2943860225918708
2.169050238357169,0.6240401624224193
2.2024202420242025,0.8836044551661353
2.2357902456912355,1.035190890653561
2.269160249358269,1.0631454776931297
2.3025302530253025,0.9739387321250284
2.335900256692336,0.7912274399665606
2.369270260359369,0.5482894264202391
2.4026402640264024,0.2803522977064095
2.436010267693436,0.018861277845630114
2.4693802713604693,-0.21151450608065828
2.502750275027503,-0.3938505780564486
2.536120278694536,-0.5194317344531149
2.5694902823615693,-0.5886164198840054
2.6028602860286028,-0.6113398227735892
2.636230289695636,-0.6052546671558933
2.6696002933626692,-0.5901271685366528
2.7029702970297027,-0.5796125967887716
2.736340300696736,-0.5742444746810927
2.7697103043637696,-0.5601511477420325
2.803080308030803,-0.5156319631014002
2.836450311697836,-0.42335846033048474
2.8698203153648696,-0.2821856750323887
2.903190319031903,-0.11182161322901626
2.9365603226989365,0.05326150240039768
2.96993032636597,0.17865131120366348
3.003300330033003,0.24635158981310737
3.0366703337000365,0.26380670736152945
3.07004033736707,0.2599960456548684
3.1034103410341034,0.26984699706476145
3.1367803447011364,0.3149511825515091
3.17015034836817,0.39117465751111113
3.2035203520352034,0.4703991757361058
3.236890355702237,0.5159667626174909
3.2702603593692703,0.5036584703245164
3.3036303630363033,0.43657469899144985
3.3370003667033368,0.3451402108852478
3.3703703703703702,0.27130673948259904
3.4037403740374037,0.2448585529208666
3.4371103777044367,0.26479518398705587
3.47048038137147,0.2969802915660403
3.5038503850385037,0.290979922473601
3.537220388705537,0.20830735600164582
3.5705903923725706,0.04700434630446676
3.6039603960396036,-0.15188077683472967
3.637330399706637,-0.32144786788507684
3.6707004033736705,-0.40246557942918415
3.704070407040704,-0.376284869175336
3.7374404107077375,-0.2792311011747985
3.7708104143747705,-0.1893758919741561
3.804180418041804,-0.19068898908893706
