Frequency (Hz),Amplitude
0.0,1.1965915458572276
0.019801980198019802,1.1979547564677557
0.039603960396039604,1.202029788363161
0.0594059405940594,1.2087733538153287
0.07920792079207921,1.2181149698048515
0.09900990099009901,1.229959306416907
0.1188118811881188,1.2441892043381693
0.13861386138613863,1.2606691385039968
0.15841584158415842,1.279248896990922
0.1782178217821782,1.299767261382431
0.19801980198019803,1.3220555103069316
0.21782178217821782,1.345940613381018
0.2376237623762376,1.3712480305466304
0.25742574257425743,1.3978040756693573
0.27722772277227725,1.4254378394612797
0.297029702970297,1.45398269369294
0.31683168316831684,1.4832774163615678
0.33663366336633666,1.5131669871723052
0.3564356435643564,1.5435031060709186
0.37623762376237624,1.574144486434689
0.39603960396039606,1.6049569704979076
0.4158415841584158,1.6358135089688173
0.43564356435643564,1.6665940405540638
0.45544554455445546,1.697185300906508
0.4752475247524752,1.7274805847560917
0.495049504950495,1.7573794798895168
0.5148514851485149,1.786787587291494
0.5346534653465347,1.81561623814613
0.5544554455445545,1.8437822154654928
0.5742574257425742,1.8712074857837884
0.594059405940594,1.897818944541081
0.613861386138614,1.9235481773926264
0.6336633663366337,1.9483312386391685
0.6534653465346534,1.9721084472099255
0.6732673267326733,1.9948242000831315
0.6930693069306931,2.0164268026525134
0.7128712871287128,2.036868315298203
0.7326732673267327,2.0561044152698713
0.7524752475247525,2.0740942729098357
0.7722772277227723,2.090800441217464
0.7920792079207921,2.106188757766769
0.8118811881188118,2.1202282580273377
0.8316831683168316,2.132891099193671
0.8514851485148516,2.144152493695588
0.8712871287128713,2.1539906516371494
0.891089108910891,2.1623867314897627
0.9108910891089109,2.1693247984457766
0.9306930693069307,2.1747917899193596
0.9504950495049505,2.1787774877615886
0.9702970297029703,2.181274496835331
0.99009900990099,2.182278229673784
1.00990099009901,2.1817868970225316
1.0297029702970297,2.1798015041403227
1.0495049504950495,2.1763258528094935
1.0693069306930694,2.1713665490801826
1.0891089108910892,2.164933016848274
1.108910891089109,2.157037517441216
1.1287128712871286,2.147695175462122
1.1485148514851484,2.136924011219432
1.1683168316831685,2.1247449801472817
1.188118811881188,2.111182019700629
1.2079207920792079,2.096262104289343
1.227722772277228,2.080015308894202
1.2475247524752475,2.0624748820864074
1.2673267326732673,2.043677329245947
1.2871287128712872,2.023662506843155
1.3069306930693068,2.0024737287041154
1.3267326732673268,1.9801578852228592
1.3465346534653466,1.9567655764992937
1.3663366336633662,1.9323512603651662
1.3861386138613863,1.9069734161941057
1.405940594059406,1.8806947252600652
1.4257425742574257,1.8535822681874057
1.4455445544554455,1.8257077396960262
1.4653465346534653,1.7971476803490718
1.4851485148514851,1.7679837243144503
1.504950495049505,1.7383028611970062
1.5247524752475248,1.708197708722435
1.5445544554455446,1.6777667913777106
1.5643564356435644,1.6471148179571367
1.5841584158415842,1.6163529482351258
1.6039603960396038,1.58559903561108
1.6237623762376237,1.5549778284826017
1.6435643564356437,1.5246211082842867
1.6633663366336633,1.494667736635013
1.683168316831683,1.4652635780392038
1.7029702970297032,1.436561258431074
1.7227722772277227,1.408719714109769
1.7425742574257426,1.381903481150961
1.7623762376237624,1.3562816733857417
1.782178217821782,1.3320265990157296
1.801980198019802,1.3093119736036336
1.8217821782178218,1.2883107022634337
1.8415841584158414,1.2691922277148937
1.8613861386138615,1.2521194739092303
1.881188118811881,1.2372454561236665
1.900990099009901,1.2247096746783188
1.920792079207921,1.2146344554168345
1.9405940594059405,1.207121438550867
1.9603960396039604,1.2022484402829323
