Time (s),Filtered Signal
0.0,-0.023296443023132617
0.033370165745856356,-0.09188556673986198
0.06674033149171271,-0.16638968287726175
0.10011049723756907,-0.24754132324304218
0.13348066298342542,-0.32825124767394326
0.16685082872928178,-0.39606024064204826
0.20022099447513814,-0.4387156197683239
0.2335911602209945,-0.4496074370763585
0.26696132596685085,-0.4302131716140575
0.30033149171270723,-0.3886542854885796
0.33370165745856356,-0.3356253439576695
0.3670718232044199,-0.28012952761452403
0.4004419889502763,-0.22716337003435225
0.43381215469613266,-0.1780564178653809
0.467182320441989,-0.13249812342671058
0.5005524861878453,-0.09041077826798835
0.5339226519337017,-0.052284477033210944
0.5672928176795581,-0.01799913544225518
0.6006629834254145,0.014545084668266968
0.6340331491712707,0.049465372843953345
0.6674033149171271,0.09112990876403067
0.7007734806629835,0.1416193532424008
0.7341436464088398,0.1992145798509938
0.7675138121546962,0.2590591056922977
0.8008839779005525,0.31549393257735964
0.8342541436464089,0.36419892851527336
0.8676243093922653,0.4023848263178285
0.9009944751381216,0.42693510019986386
0.934364640883978,0.4323709942254613
0.9677348066298344,0.41116472970887735
1.0011049723756906,0.35748587250252617
1.0344751381215471,0.2727241806660811
1.0678453038674034,0.16900281736986986
1.1012154696132597,0.06713929052429693
1.1345856353591162,-0.011545948237195253
1.1679558011049724,-0.056069233770813395
1.201325966850829,-0.07311324149938316
1.2346961325966852,-0.08554834383190628
1.2680662983425415,-0.12127905575363979
1.301436464088398,-0.1972819263620945
1.3348066298342542,-0.3073161527529614
1.3681767955801105,-0.42077391798791636
1.401546961325967,-0.49458635362295894
1.4349171270718233,-0.4929046837734767
1.4682872928176796,-0.4045758145336546
1.501657458563536,-0.24917631570380205
1.5350276243093923,-0.06842360996274356
1.5683977900552488,0.09221522290858712
1.601767955801105,0.20167566897584455
1.6351381215469614,0.2518982545882608
1.6685082872928179,0.25372736332711204
1.7018784530386741,0.22455704203612079
1.7352486187845306,0.17643816610421284
1.768618784530387,0.11188146669315534
1.8019889502762432,0.028783530077654343
1.8353591160220997,-0.07021972494171738
1.868729281767956,-0.1712786252800073
1.9020994475138122,-0.25084074490337144
1.9354696132596687,-0.28497461464438617
1.968839779005525,-0.2613653590023897
2.0022099447513813,-0.18706724771385433
2.0355801104972375,-0.08732429133873668
2.0689502762430942,0.004453039249014497
2.1023204419889505,0.06080404982564502
2.135690607734807,0.07153421817250677
2.169060773480663,0.04673424165970293
2.2024309392265193,0.010176351256384131
2.235801104972376,-0.013405797079183867
2.2691712707182323,-0.010601963830163208
2.3025414364640886,0.015063999195876797
2.335911602209945,0.046882574285604384
2.369281767955801,0.06576406557594448
2.402651933701658,0.06201014270224129
2.436022099447514,0.04144960885356676
2.4693922651933704,0.022448217387444444
2.5027624309392267,0.025373023885942647
2.536132596685083,0.06035174537866356
2.5695027624309392,0.120304897351859
2.602872928176796,0.18363399385780374
2.636243093922652,0.2259335927302965
2.6696132596685085,0.23511719053102914
2.7029834254143648,0.22183531331257228
2.736353591160221,0.2184050135192934
2.7697237569060777,0.264435283814757
2.803093922651934,0.3840298056874675
2.8364640883977903,0.5648636721379197
2.8698342541436466,0.7505865042182687
2.903204419889503,0.8534633771453333
2.936574585635359,0.7852058938340307
2.969944751381216,0.49454004074494173
3.003314917127072,-0.0048119753695737375
3.0366850828729284,-0.6291749169693392
3.0700552486187846,-1.2466063389518467
3.103425414364641,-1.7169466559396245
3.1367955801104976,-1.9342118083558297
3.170165745856354,-1.855516420854828
3.20353591160221,-1.508009969369631
3.2369060773480665,-0.9750578505369575
3.2702762430939227,-0.369942496672769
3.3036464088397794,0.1928939324886272
3.3370165745856357,0.6216794516410745
3.370386740331492,0.8628630806669051
3.4037569060773483,0.9078162328017862
3.4371270718232045,0.7909288998846419
3.4704972375690613,0.5793311363448207
3.5038674033149175,0.3552388855663023
3.537237569060774,0.19406751811542894
3.57060773480663,0.1439943007285877
3.6039779005524863,0.2136690455386763
3.6373480662983426,0.3727912173860937
3.6707182320441993,0.5654772346061139
3.7040883977900556,0.7308631684156897
3.737458563535912,0.8222585498635095
3.770828729281768,0.8174127552859457
3.8041988950276244,0.71755157714997
3.837569060773481,0.5387854180867097
3.8709392265193374,0.3026792890450724
3.9043093922651937,0.0314421652623181
3.93767955801105,-0.25139016072642306
3.9710497237569062,-0.5183753921852657
4.0044198895027625,-0.7385761619984704
4.037790055248619,-0.8832856828339356
4.071160220994475,-0.9350144710460291
4.104530386740332,-0.8946854238418648
4.1379005524861885,-0.78242581160405
4.171270718232044,-0.6308448932551106
4.204640883977901,-0.4738731702755438
4.238011049723757,-0.3364871267744198
4.271381215469614,-0.229759000479142
4.30475138121547,-0.15245228416358284
4.338121546961326,-0.09689662094515913
4.371491712707183,-0.055116644826704725
4.404861878453039,-0.021961457520309847
4.438232044198895,0.005468770386354454
4.471602209944752,0.03024943439937995
4.504972375690608,0.05714406618879404
4.538342541436465,0.09157963347964967
4.5717127071823205,0.13665579777879636
4.605082872928177,0.19037165207240425
4.638453038674034,0.24522767164992929
4.67182320441989,0.29086057002837246
4.7051933701657465,0.3184881073145415
4.738563535911602,0.3248637125077091
4.771933701657459,0.31372224698226264
4.805303867403316,0.29406915599169614
4.8386740331491715,0.27631816784262403
4.872044198895028,0.26834281703038654
4.905414364640884,0.2734316982377695
4.938784530386741,0.29094634103952216
4.972154696132597,0.3187843783268773
5.005524861878453,0.3555216529756785
5.03889502762431,0.40019564085076936
5.072265193370166,0.4492735057221369
5.105635359116023,0.49264163740319544
5.1390055248618784,0.5120154781035162
5.172375690607735,0.48470997177383895
5.205745856353592,0.3930035098313013
5.239116022099448,0.2355850492424863
5.272486187845304,0.03495851883875045
5.30585635359116,-0.1648793773009235
5.339226519337017,-0.3122117231642041
5.372596685082874,-0.3686227543224434
5.4059668508287295,-0.32817355981155116
5.439337016574586,-0.224722558868816
5.472707182320442,-0.12166576826530397
5.506077348066299,-0.0864382054638929
5.5394475138121555,-0.16031393713348588
5.572817679558011,-0.33809385732270614
5.606187845303868,-0.5693823734151398
5.639558011049724,-0.7836525321754119
5.672928176795581,-0.9289939683372657
5.706298342541437,-1.005312073647943
5.739668508287293,-1.0722480146673086
5.77303867403315,-1.2221233435372882
5.806408839779006,-1.5254120586226738
5.839779005524862,-1.9727466114354753
5.873149171270718,-2.444302284650013
5.906519337016575,-2.7291580548322587
5.939889502762432,-2.595655283692879
5.9732596685082875,-1.8881149745183694
6.006629834254144,-0.6084484195165016
6.04,1.0567616733117005
6.073370165745857,2.7811009997700618
6.1067403314917135,4.200112515133086
6.140110497237569,5.028560750237923
6.173480662983426,5.144990423282158
6.206850828729282,4.611889489052487
6.240220994475139,3.6301972218815397
6.273591160220995,2.4550288932005846
